x,y
-1.57957957958,-0.459641281274
-1.57557557558,-2.38308873803
-1.57157157157,-1.97026488292
-1.56756756757,-0.837591561575
-1.56356356356,0.382422226973
-1.55955955956,-0.644610089856
-1.55555555556,-1.29187405279
-1.55155155155,-2.22792926671
-1.54754754755,-0.934410636083
-1.54354354354,-1.76853073295
-1.53953953954,-2.58616829515
-1.53553553554,-2.08913473176
-1.53153153153,-0.953576976113
-1.52752752753,-2.51935503216
-1.52352352352,-0.370797737804
-1.51951951952,-1.42073908683
-1.51551551552,-0.977625699645
-1.51151151151,-0.193714879935
-1.50750750751,-0.826097380613
-1.5035035035,-1.26464311872
-1.4994994995,-0.130806720263
-1.4954954955,-2.41686943594
-1.49149149149,-0.910999824082
-1.48748748749,-2.02552349541
-1.48348348348,-2.42825671948
-1.47947947948,0.544234551323
-1.47547547548,-0.873543762434
-1.47147147147,-2.07308194951
-1.46746746747,-0.390459149447
-1.46346346346,-0.77243098538
-1.45945945946,-1.58264840134
-1.45545545546,-1.8391920813
-1.45145145145,0.667059563961
-1.44744744745,-0.761328162631
-1.44344344344,-2.15842981954
-1.43943943944,-1.77222565974
-1.43543543544,-1.67277979967
-1.43143143143,-1.60590521417
-1.42742742743,-0.7888239203
-1.42342342342,1.04856523326
-1.41941941942,-0.515474099162
-1.41541541542,-0.816373810284
-1.41141141141,1.31155029586
-1.40740740741,0.0511252581267
-1.4034034034,-0.603620615863
-1.3993993994,-0.392101368721
-1.3953953954,-0.768114275461
-1.39139139139,-0.87751679284
-1.38738738739,-1.61354250522
-1.38338338338,-1.30586959591
-1.37937937938,0.165643987464
-1.37537537538,1.32988405946
-1.37137137137,-0.898714270109
-1.36736736737,-1.25366135062
-1.36336336336,-0.432209879517
-1.35935935936,-0.885462100658
-1.35535535536,-0.552030295503
-1.35135135135,-0.240461863409
-1.34734734735,-0.686233224989
-1.34334334334,-0.265681799812
-1.33933933934,-1.31452856398
-1.33533533534,0.628689989789
-1.33133133133,-2.63471721275
-1.32732732733,1.87709417813
-1.32332332332,0.384373920816
-1.31931931932,-1.82207288829
-1.31531531532,-0.189566343474
-1.31131131131,-0.225236044227
-1.30730730731,0.405706603653
-1.3033033033,-0.611655513805
-1.2992992993,-0.38990543209
-1.2952952953,-0.0837298241582
-1.29129129129,0.266942408242
-1.28728728729,0.133555654423
-1.28328328328,-0.052792347891
-1.27927927928,0.447236413822
-1.27527527528,-0.589855255099
-1.27127127127,0.677226737455
-1.26726726727,-0.655609839098
-1.26326326326,-1.08266032712
-1.25925925926,-0.22013413856
-1.25525525526,-0.724633546892
-1.25125125125,-0.204641440185
-1.24724724725,-1.61687104406
-1.24324324324,-2.12640262848
-1.23923923924,-1.28298088871
-1.23523523524,-2.00187998476
-1.23123123123,-0.294292325729
-1.22722722723,-0.0233143150695
-1.22322322322,0.631968034285
-1.21921921922,0.179390109872
-1.21521521522,-0.324743128459
-1.21121121121,-0.581376392206
-1.20720720721,0.212649694136
-1.2032032032,-1.35472699772
-1.1991991992,-0.0492429423847
-1.1951951952,0.312321668427
-1.19119119119,-0.674261002856
-1.18718718719,0.367710716821
-1.18318318318,0.351219022722
-1.17917917918,-0.243683326691
-1.17517517518,-1.22001635088
-1.17117117117,0.586706112156
-1.16716716717,0.461236484978
-1.16316316316,-1.47834395812
-1.15915915916,0.270880564528
-1.15515515516,-1.62132023789
-1.15115115115,-2.24060158392
-1.14714714715,0.296335198188
-1.14314314314,-1.14649613927
-1.13913913914,0.902788368791
-1.13513513514,-1.91600540736
-1.13113113113,0.600783670945
-1.12712712713,0.490719694928
-1.12312312312,-0.410847940637
-1.11911911912,-0.885760013748
-1.11511511512,0.501757668145
-1.11111111111,-1.22938610719
-1.10710710711,-1.28142411654
-1.1031031031,-0.579030620919
-1.0990990991,-0.0394920861502
-1.0950950951,-2.65977085234
-1.09109109109,1.8791402121
-1.08708708709,-1.87178212296
-1.08308308308,-0.603179976471
-1.07907907908,0.016441347254
-1.07507507508,-0.446375083188
-1.07107107107,-0.144522884926
-1.06706706707,-0.221461113808
-1.06306306306,-1.63349586022
-1.05905905906,0.555434287733
-1.05505505506,0.0853007837715
-1.05105105105,-0.36647361147
-1.04704704705,-1.24205362164
-1.04304304304,0.877402399715
-1.03903903904,-0.801300833153
-1.03503503504,1.68525160106
-1.03103103103,-1.0512300819
-1.02702702703,-1.60224306111
-1.02302302302,-2.30276007894
-1.01901901902,0.853648668713
-1.01501501502,-0.526931808015
-1.01101101101,-0.0276484350898
-1.00700700701,0.413505771949
-1.003003003,0.151361649041
-0.998998998999,0.972350125143
-0.994994994995,0.436591909048
-0.990990990991,-0.0667828202817
-0.986986986987,-0.231601337405
-0.982982982983,1.25963631202
-0.978978978979,0.223388514307
-0.974974974975,1.01230825992
-0.970970970971,-1.11288049044
-0.966966966967,-0.573895317751
-0.962962962963,0.82960502507
-0.958958958959,-0.186218516658
-0.954954954955,1.66520883306
-0.950950950951,-0.772417842758
-0.946946946947,0.623006376199
-0.942942942943,1.13691357032
-0.938938938939,1.13393990831
-0.934934934935,1.89330872252
-0.930930930931,0.298211357373
-0.926926926927,-2.07222388572
-0.922922922923,-1.10398682112
-0.918918918919,0.490765873988
-0.914914914915,-1.53713513231
-0.910910910911,0.389306982299
-0.906906906907,-0.40790734058
-0.902902902903,1.14866984892
-0.898898898899,1.20322180747
-0.894894894895,1.7493355988
-0.890890890891,-0.149158891549
-0.886886886887,-0.157775530099
-0.882882882883,-2.04100633056
-0.878878878879,-0.638121518518
-0.874874874875,-0.731667360961
-0.870870870871,-0.384853542963
-0.866866866867,1.13619072949
-0.862862862863,1.85426933592
-0.858858858859,0.456782082223
-0.854854854855,1.72840491409
-0.850850850851,-0.181592232563
-0.846846846847,1.05612184418
-0.842842842843,0.385875852243
-0.838838838839,0.0300751728091
-0.834834834835,1.25863818903
-0.830830830831,-1.60329418228
-0.826826826827,0.633496323457
-0.822822822823,-0.232606562553
-0.818818818819,0.399391172779
-0.814814814815,-0.349472767367
-0.810810810811,0.0894566991662
-0.806806806807,-0.467192015112
-0.802802802803,-0.11484755994
-0.798798798799,0.902550403521
-0.794794794795,0.265828288046
-0.790790790791,-0.530035250963
-0.786786786787,1.79111540517
-0.782782782783,0.572926297473
-0.778778778779,1.81100223362
-0.774774774775,0.320850402389
-0.770770770771,2.16014240534
-0.766766766767,-1.35059332724
-0.762762762763,0.106395388095
-0.758758758759,0.552234917816
-0.754754754755,0.526056857802
-0.750750750751,2.73665957311
-0.746746746747,0.485372425297
-0.742742742743,1.92260164159
-0.738738738739,-1.32602630404
-0.734734734735,-1.04492317764
-0.730730730731,1.35129965904
-0.726726726727,0.125892601547
-0.722722722723,0.450487298959
-0.718718718719,-1.11060842166
-0.714714714715,-0.878037047679
-0.710710710711,0.959813651795
-0.706706706707,0.90724926686
-0.702702702703,1.51460611353
-0.698698698699,2.01709647396
-0.694694694695,-1.40977064223
-0.690690690691,-1.20573974762
-0.686686686687,0.134352269258
-0.682682682683,2.60579669206
-0.678678678679,-0.365893686717
-0.674674674675,-0.249693366021
-0.670670670671,0.260193067373
-0.666666666667,-0.247199097829
-0.662662662663,0.0918793973028
-0.658658658659,-0.233641553324
-0.654654654655,-0.320920990964
-0.650650650651,-1.22476455462
-0.646646646647,0.556846131683
-0.642642642643,2.0072738348
-0.638638638639,0.383443477166
-0.634634634635,-0.644335455857
-0.630630630631,0.738167757021
-0.626626626627,-0.674850010292
-0.622622622623,-0.816153546669
-0.618618618619,0.0242175250538
-0.614614614615,1.20306172807
-0.610610610611,-0.234231252005
-0.606606606607,1.80855001152
-0.602602602603,-1.03283798502
-0.598598598599,1.94613310651
-0.594594594595,1.37855214754
-0.590590590591,-0.00793614793298
-0.586586586587,0.121472360448
-0.582582582583,-0.623613839253
-0.578578578579,-0.413370924094
-0.574574574575,1.13920836636
-0.570570570571,-0.533497009851
-0.566566566567,1.28995001991
-0.562562562563,1.10223549373
-0.558558558559,1.43859221039
-0.554554554555,0.214766059086
-0.550550550551,0.444236441409
-0.546546546547,-0.712537569125
-0.542542542543,1.82829508285
-0.538538538539,1.92976478415
-0.534534534535,1.19554261577
-0.530530530531,0.810168098666
-0.526526526527,0.353862324777
-0.522522522523,0.977858626467
-0.518518518519,0.445282008621
-0.514514514515,-0.0864798768613
-0.510510510511,0.359857121521
-0.506506506507,1.0062532765
-0.502502502503,1.04898972122
-0.498498498498,1.85914647886
-0.494494494494,0.133629378242
-0.49049049049,1.90626439097
-0.486486486486,0.207221830927
-0.482482482482,-0.42051636235
-0.478478478478,1.9179448571
-0.474474474474,0.232987512401
-0.47047047047,-1.0430034115
-0.466466466466,2.743792979
-0.462462462462,1.77591784601
-0.458458458458,1.15774798221
-0.454454454454,0.587283207926
-0.45045045045,0.543781304093
-0.446446446446,0.147785568899
-0.442442442442,0.527540324324
-0.438438438438,1.84283738578
-0.434434434434,0.665212444993
-0.43043043043,0.613020298391
-0.426426426426,-1.01736481243
-0.422422422422,1.08088242583
-0.418418418418,1.93698863072
-0.414414414414,1.00163510628
-0.41041041041,0.989482771624
-0.406406406406,-0.0432466141089
-0.402402402402,1.23283206375
-0.398398398398,-0.81425447486
-0.394394394394,0.0729289908012
-0.39039039039,0.644041036114
-0.386386386386,-1.12550340307
-0.382382382382,1.59124426272
-0.378378378378,0.938238317985
-0.374374374374,0.239499917996
-0.37037037037,-1.1390445148
-0.366366366366,-0.725048391265
-0.362362362362,1.84078056266
-0.358358358358,0.0968655139113
-0.354354354354,-0.549696321896
-0.35035035035,1.85498068694
-0.346346346346,1.57447638047
-0.342342342342,0.23433664916
-0.338338338338,1.49078709209
-0.334334334334,1.26849027566
-0.33033033033,1.62587384148
-0.326326326326,1.02761853559
-0.322322322322,2.42565843256
-0.318318318318,0.501494590718
-0.314314314314,2.52847774755
-0.31031031031,1.01843008257
-0.306306306306,0.281273756801
-0.302302302302,0.265493779009
-0.298298298298,-1.27121021109
-0.294294294294,1.97295812771
-0.29029029029,1.54670746775
-0.286286286286,-0.566194876434
-0.282282282282,1.02288790056
-0.278278278278,0.613551506558
-0.274274274274,-0.878772659076
-0.27027027027,0.901232433253
-0.266266266266,-1.13393633305
-0.262262262262,1.30434205944
-0.258258258258,0.794219490466
-0.254254254254,2.35525711176
-0.25025025025,-0.23501285649
-0.246246246246,0.723238563676
-0.242242242242,-0.846415713894
-0.238238238238,1.41803805814
-0.234234234234,0.913885051831
-0.23023023023,0.235135368159
-0.226226226226,1.37782084869
-0.222222222222,1.41831498826
-0.218218218218,-0.80516942595
-0.214214214214,2.28110374629
-0.21021021021,0.309077492746
-0.206206206206,2.91158061153
-0.202202202202,1.33835856403
-0.198198198198,3.32391892408
-0.194194194194,-1.88951610822
-0.19019019019,0.928312426496
-0.186186186186,0.622125459062
-0.182182182182,1.93183718972
-0.178178178178,0.433219689769
-0.174174174174,0.999176441726
-0.17017017017,0.322271213133
-0.166166166166,0.882085260331
-0.162162162162,0.903811330104
-0.158158158158,1.12593976543
-0.154154154154,1.93743690916
-0.15015015015,2.69158907199
-0.146146146146,2.40993666099
-0.142142142142,1.7644543916
-0.138138138138,0.565486653662
-0.134134134134,-0.0982967182748
-0.13013013013,2.82055367104
-0.126126126126,0.806307930904
-0.122122122122,0.509018074037
-0.118118118118,1.07997304854
-0.114114114114,2.01205399208
-0.11011011011,0.509822649915
-0.106106106106,1.54923507584
-0.102102102102,2.16257386366
-0.0980980980981,2.12388351935
-0.0940940940941,0.626505836099
-0.0900900900901,0.273069660031
-0.0860860860861,0.43665932143
-0.0820820820821,3.56485184418
-0.0780780780781,-0.132751615673
-0.0740740740741,0.211572139729
-0.0700700700701,0.880865229257
-0.0660660660661,2.32045768342
-0.0620620620621,0.182821126357
-0.0580580580581,0.682174779145
-0.0540540540541,1.91150193896
-0.0500500500501,1.01240749231
-0.046046046046,-0.0882329386752
-0.042042042042,-0.343007589207
-0.038038038038,2.02183115049
-0.034034034034,1.366031988
-0.03003003003,2.8586210775
-0.026026026026,1.7729162916
-0.022022022022,0.9434740497
-0.018018018018,0.640772138789
-0.014014014014,0.474700166197
-0.01001001001,0.949466943288
-0.00600600600601,0.372522323425
-0.002002002002,1.04839935975
0.002002002002,1.19385217762
0.00600600600601,-0.754547671467
0.01001001001,0.926539931589
0.014014014014,0.924579047988
0.018018018018,3.03261615771
0.022022022022,2.51682514256
0.026026026026,0.676613189862
0.03003003003,1.79985393193
0.034034034034,1.68687415739
0.038038038038,1.74537639993
0.042042042042,2.47131004721
0.046046046046,0.494903188966
0.0500500500501,-0.0545618421249
0.0540540540541,-0.11251842187
0.0580580580581,1.47021359128
0.0620620620621,3.21496318433
0.0660660660661,0.612285512169
0.0700700700701,2.68382576727
0.0740740740741,2.71045835225
0.0780780780781,1.64724368771
0.0820820820821,1.44033973759
0.0860860860861,1.84228744795
0.0900900900901,2.78117533
0.0940940940941,1.54961049986
0.0980980980981,1.93733466988
0.102102102102,2.2536495429
0.106106106106,1.36117766241
0.11011011011,0.0155921313229
0.114114114114,2.12094687139
0.118118118118,0.908053503192
0.122122122122,2.05185549213
0.126126126126,1.88131209645
0.13013013013,2.72991597558
0.134134134134,0.330073232451
0.138138138138,0.397529791006
0.142142142142,2.30514696655
0.146146146146,2.13298248606
0.15015015015,2.19534230103
0.154154154154,0.25245275602
0.158158158158,1.270064636
0.162162162162,0.579485349166
0.166166166166,-0.278340870202
0.17017017017,2.2124387678
0.174174174174,2.33042192399
0.178178178178,1.62398672497
0.182182182182,1.44279369104
0.186186186186,4.12514603189
0.19019019019,0.734903573699
0.194194194194,0.629811287896
0.198198198198,2.7214624123
0.202202202202,0.367791025305
0.206206206206,0.197263430631
0.21021021021,1.6155341837
0.214214214214,-0.700135227138
0.218218218218,1.42704383598
0.222222222222,2.68804247202
0.226226226226,0.333767784688
0.23023023023,0.965817766282
0.234234234234,2.4226962951
0.238238238238,0.558793416412
0.242242242242,2.46287505473
0.246246246246,1.00570074538
0.25025025025,1.32244572283
0.254254254254,1.37427270483
0.258258258258,2.33807566719
0.262262262262,1.9881293984
0.266266266266,1.09304389425
0.27027027027,1.16038292354
0.274274274274,2.8962747565
0.278278278278,1.93802748694
0.282282282282,3.25375819086
0.286286286286,1.17730514958
0.29029029029,0.548522845191
0.294294294294,2.32424267036
0.298298298298,0.00995831504759
0.302302302302,2.13247154834
0.306306306306,2.0313692686
0.31031031031,2.61011948721
0.314314314314,1.97636032929
0.318318318318,2.14554386417
0.322322322322,2.53294937948
0.326326326326,1.31564610989
0.33033033033,1.79986421219
0.334334334334,4.15409328079
0.338338338338,1.74963896817
0.342342342342,0.121755295149
0.346346346346,-0.496924607152
0.35035035035,2.48189247574
0.354354354354,0.990277060298
0.358358358358,-0.976684816049
0.362362362362,1.81186553444
0.366366366366,0.887509104658
0.37037037037,1.04357103713
0.374374374374,0.393450991913
0.378378378378,2.62072739667
0.382382382382,0.889404408635
0.386386386386,1.87266526961
0.39039039039,1.56381463121
0.394394394394,2.57374259334
0.398398398398,1.41324292863
0.402402402402,1.87568420459
0.406406406406,1.99539786519
0.41041041041,1.85049628698
0.414414414414,2.12680850729
0.418418418418,1.81848976798
0.422422422422,2.61897483768
0.426426426426,0.905649437166
0.43043043043,1.20541315955
0.434434434434,-0.958362911312
0.438438438438,1.40372304654
0.442442442442,3.5696705207
0.446446446446,2.75201172967
0.45045045045,2.07807355932
0.454454454454,2.49268729184
0.458458458458,2.14044869452
0.462462462462,3.03149436279
0.466466466466,0.822582550444
0.47047047047,1.16857332263
0.474474474474,3.0468195253
0.478478478478,1.56916264309
0.482482482482,2.70905324662
0.486486486486,1.13660698769
0.49049049049,3.89180140075
0.494494494494,2.18484787742
0.498498498498,1.24470785794
0.502502502503,2.6806698038
0.506506506507,1.35208393737
0.510510510511,1.16106642145
0.514514514515,0.961110384793
0.518518518519,0.715276797863
0.522522522523,3.15932394083
0.526526526527,2.97619118951
0.530530530531,1.87796696691
0.534534534535,1.60815135648
0.538538538539,0.343213162163
0.542542542543,0.997297742977
0.546546546547,3.25648634194
0.550550550551,1.79707646553
0.554554554555,2.43912069848
0.558558558559,2.04257813594
0.562562562563,3.13753681393
0.566566566567,0.912294674891
0.570570570571,-0.0528125706119
0.574574574575,1.79119665762
0.578578578579,2.04543283947
0.582582582583,3.22053590634
0.586586586587,2.04999223325
0.590590590591,2.34166463163
0.594594594595,2.75663068311
0.598598598599,2.44983015011
0.602602602603,3.15386102647
0.606606606607,0.0660765915358
0.610610610611,1.18199180058
0.614614614615,2.66374967797
0.618618618619,1.0511814931
0.622622622623,4.49749640468
0.626626626627,2.71582346607
0.630630630631,0.667355926968
0.634634634635,3.0520601689
0.638638638639,1.68756379408
0.642642642643,0.808830380001
0.646646646647,2.10891482702
0.650650650651,0.844911886679
0.654654654655,2.56009889659
0.658658658659,3.19885983147
0.662662662663,0.80065183082
0.666666666667,1.83830560797
0.670670670671,2.19585090107
0.674674674675,2.77731790145
0.678678678679,1.29557017609
0.682682682683,2.53319963191
0.686686686687,0.0423849756205
0.690690690691,1.4721555179
0.694694694695,1.73384589391
0.698698698699,1.05284164145
0.702702702703,1.75875279568
0.706706706707,1.84768308838
0.710710710711,2.26814355061
0.714714714715,1.75405240939
0.718718718719,2.44630841267
0.722722722723,1.80798577297
0.726726726727,2.73242054516
0.730730730731,2.83546949953
0.734734734735,3.33077589056
0.738738738739,3.10427086366
0.742742742743,1.86330369762
0.746746746747,3.88304964842
0.750750750751,4.00500940999
0.754754754755,2.45581788133
0.758758758759,3.35973266654
0.762762762763,2.08778852893
0.766766766767,2.90191272013
0.770770770771,1.09768831243
0.774774774775,3.08364913473
0.778778778779,3.11216607349
0.782782782783,1.72567423236
0.786786786787,2.38603196119
0.790790790791,2.84025177275
0.794794794795,2.94209201637
0.798798798799,4.12189691176
0.802802802803,1.23530450163
0.806806806807,2.4433614324
0.810810810811,2.17946415629
0.814814814815,2.69417180278
0.818818818819,2.65292985732
0.822822822823,1.91962718055
0.826826826827,2.17920101118
0.830830830831,3.40988253084
0.834834834835,1.96062861534
0.838838838839,3.41427069673
0.842842842843,3.02301213577
0.846846846847,1.73342312663
0.850850850851,2.22772625142
0.854854854855,1.79314487266
0.858858858859,0.749007568804
0.862862862863,3.43764284971
0.866866866867,2.10604340203
0.870870870871,3.54827978624
0.874874874875,1.39451905818
0.878878878879,5.44889595151
0.882882882883,2.14435769687
0.886886886887,1.31725604919
0.890890890891,1.92767475097
0.894894894895,2.3695170052
0.898898898899,3.23995512701
0.902902902903,2.87476705653
0.906906906907,1.49048691622
0.910910910911,2.58968269253
0.914914914915,2.2395906268
0.918918918919,2.96245574466
0.922922922923,3.32521061684
0.926926926927,4.78147937546
0.930930930931,2.31235232945
0.934934934935,3.97814081564
0.938938938939,2.13425528804
0.942942942943,3.46081773849
0.946946946947,2.49631182756
0.950950950951,2.40970635426
0.954954954955,2.08963745655
0.958958958959,4.22629220062
0.962962962963,2.7541995927
0.966966966967,3.36119720688
0.970970970971,1.66831872059
0.974974974975,4.46667964213
0.978978978979,1.48428872491
0.982982982983,1.69888943156
0.986986986987,2.64436972541
0.990990990991,2.58040292257
0.994994994995,3.26639971574
0.998998998999,2.88730122626
1.003003003,4.36383544831
1.00700700701,2.32151324372
1.01101101101,3.46472950086
1.01501501502,2.03451008206
1.01901901902,2.32925156001
1.02302302302,3.02106239887
1.02702702703,4.67680804761
1.03103103103,2.56645468851
1.03503503504,2.83140927027
1.03903903904,2.01019589071
1.04304304304,2.11816513296
1.04704704705,2.14267364375
1.05105105105,3.21643179742
1.05505505506,2.33797343141
1.05905905906,4.75627160958
1.06306306306,2.29960142598
1.06706706707,1.95179652776
1.07107107107,2.61803547942
1.07507507508,3.92636946519
1.07907907908,2.23310958633
1.08308308308,1.4800598636
1.08708708709,3.19884854292
1.09109109109,1.15712391531
1.0950950951,3.75046539746
1.0990990991,3.95107300259
1.1031031031,2.38025694085
1.10710710711,4.20481534732
1.11111111111,2.14452099806
1.11511511512,2.68580262018
1.11911911912,0.394642240435
1.12312312312,1.27551240335
1.12712712713,4.19578759362
1.13113113113,3.12484891576
1.13513513514,1.81641683815
1.13913913914,2.16514600545
1.14314314314,3.67770825562
1.14714714715,2.07301303639
1.15115115115,1.89554886526
1.15515515516,4.34052938797
1.15915915916,2.34712580743
1.16316316316,3.18948188821
1.16716716717,1.12640818632
1.17117117117,2.11303926679
1.17517517518,1.88529930352
1.17917917918,3.99733517235
1.18318318318,3.23948444456
1.18718718719,2.49101034158
1.19119119119,1.00798082089
1.1951951952,4.19033073021
1.1991991992,3.42782766454
1.2032032032,2.31503763913
1.20720720721,2.17947078281
1.21121121121,3.57725053094
1.21521521522,5.32464055328
1.21921921922,4.79006304543
1.22322322322,2.3793436959
1.22722722723,4.56457301181
1.23123123123,3.76155020907
1.23523523524,2.67581183633
1.23923923924,2.60633522305
1.24324324324,3.09699185906
1.24724724725,3.74067869439
1.25125125125,2.38278399012
1.25525525526,2.85215622993
1.25925925926,3.10944123127
1.26326326326,3.39825737178
1.26726726727,4.56448312969
1.27127127127,0.765569680449
1.27527527528,2.60291357759
1.27927927928,3.45939737069
1.28328328328,3.35248920854
1.28728728729,3.97435672148
1.29129129129,2.46727658033
1.2952952953,4.37504010302
1.2992992993,4.93031026761
1.3033033033,2.95025833061
1.30730730731,3.13033179781
1.31131131131,1.69253427527
1.31531531532,2.96461819783
1.31931931932,2.51584504118
1.32332332332,1.53420677928
1.32732732733,1.28398188423
1.33133133133,2.57592571401
1.33533533534,3.60038715323
1.33933933934,4.21843840574
1.34334334334,2.22687909019
1.34734734735,1.45575740598
1.35135135135,3.89053105321
1.35535535536,2.045385249
1.35935935936,4.46086152672
1.36336336336,3.40469730226
1.36736736737,3.46098030397
1.37137137137,3.64601907831
1.37537537538,3.47072574959
1.37937937938,2.09127438403
1.38338338338,4.27565684576
1.38738738739,2.20429476404
1.39139139139,3.34773591927
1.3953953954,4.10472015904
1.3993993994,2.49109452927
1.4034034034,2.87941861038
1.40740740741,4.22967114275
1.41141141141,3.43777829158
1.41541541542,2.08030765641
1.41941941942,2.27936031546
1.42342342342,3.83794051214
1.42742742743,3.59359806336
1.43143143143,3.0967238346
1.43543543544,4.52944134821
1.43943943944,3.12890842029
1.44344344344,2.79837373189
1.44744744745,4.29556965595
1.45145145145,3.78637028034
1.45545545546,4.21501995111
1.45945945946,2.75301414458
1.46346346346,4.85558684275
1.46746746747,2.48010136272
1.47147147147,2.72009963538
1.47547547548,1.59826857882
1.47947947948,4.81530590019
1.48348348348,2.86625353728
1.48748748749,3.57688446074
1.49149149149,2.99860694416
1.4954954955,3.8481811993
1.4994994995,2.65674396773
1.5035035035,2.68345339325
1.50750750751,1.60871274269
1.51151151151,4.02501315495
1.51551551552,4.10745025565
1.51951951952,3.4022871759
1.52352352352,1.94655507166
1.52752752753,3.78192393312
1.53153153153,2.93473116095
1.53553553554,3.45999641407
1.53953953954,3.25718861103
1.54354354354,4.69204702701
1.54754754755,3.63678919851
1.55155155155,2.37142662797
1.55555555556,4.80437156899
1.55955955956,3.26900274325
1.56356356356,4.25108714772
1.56756756757,3.64255616339
1.57157157157,4.44495647514
1.57557557558,3.44337477364
1.57957957958,4.31745633968
1.58358358358,2.14053670828
1.58758758759,2.90044178927
1.59159159159,3.42836628261
1.5955955956,4.0760575504
1.5995995996,3.90412078609
1.6036036036,4.83003600308
1.60760760761,3.93942387476
1.61161161161,3.42627231883
1.61561561562,4.65873638014
1.61961961962,2.91774764831
1.62362362362,2.90685232674
1.62762762763,3.4435337274
1.63163163163,3.56573322594
1.63563563564,0.147623513695
1.63963963964,3.40651636456
1.64364364364,3.36618092351
1.64764764765,4.22360982971
1.65165165165,3.27003947694
1.65565565566,2.11516544623
1.65965965966,2.99510433822
1.66366366366,1.69065634763
1.66766766767,4.32574664882
1.67167167167,2.34259336415
1.67567567568,3.57703850051
1.67967967968,4.05006349878
1.68368368368,3.24596469709
1.68768768769,1.9281497298
1.69169169169,5.12059259329
1.6956956957,3.25803856998
1.6996996997,3.69938466874
1.7037037037,4.5341612166
1.70770770771,3.60083513379
1.71171171171,3.87038555418
1.71571571572,1.70493132449
1.71971971972,3.1408699236
1.72372372372,5.17660775904
1.72772772773,3.0272246152
1.73173173173,4.21907111419
1.73573573574,6.8891101054
1.73973973974,3.66628250897
1.74374374374,4.21806147546
1.74774774775,2.58995675066
1.75175175175,4.34898737546
1.75575575576,3.17932081884
1.75975975976,2.08887603072
